mp_id,club,last_name,dim1,dim2,dim1_sd,dim2_sd,dim1_lo90,dim1_hi90,dim2_lo90,dim2_hi90,rhat
1,PiS,Abramowicz,1.2593331639142382,-0.4693330735789362,0.03590001429357225,0.04756610890412979,1.201476339431398,1.3197848189748083,-0.5492657222702273,-0.3928799792912477,1.0069958145329583
2,PiS,Adamczyk,1.2280346187002131,-0.46718928606888255,0.03308870094749919,0.04643412157615697,1.174735764839351,1.2836039451168164,-0.5452542968706974,-0.3928691265597001,1.006284913898564
3,SLD,Ajchler,0.3733381182885407,3.008522334160405,0.020169863718831886,0.09350741184473124,0.3403399271279046,0.4067848780359798,2.855508899126114,3.162186860497661,1.013563440226272
4,SLD,Aleksandrzak,0.3427405155301893,3.069399114332352,0.019801981853799788,0.1006566866422962,0.31044799416148094,0.3755281307025151,2.90630578922901,3.2363818782135327,1.010273542951793
5,PiS,Andzel,1.4919942724093718,-0.5723869159449515,0.06203392033240935,0.06451679872940012,1.3943930820199695,1.5999030578930864,-0.6834795399665042,-0.46955599011684446,1.0373677254756861
6,PiS,Arent,1.414448193123136,-0.6671042322792224,0.0528378972214067,0.0679077306368739,1.3310536165727562,1.504601942633533,-0.7837432827143805,-0.5580307844199077,1.0144059751138437
7,PO,Arkit,-0.889740245606226,-0.22881142590613096,0.04007807502964904,0.06312508608188783,-0.9593988625025819,-0.8278398201037603,-0.33729585656121636,-0.1307470285271685,1.0076547698636305
8,PO,Arłukowicz,0.19237496141816388,1.4858279891872286,0.011519025667017931,0.03854330132032304,0.17331443633352822,0.21130653183673473,1.4234956833916648,1.5498134351280026,1.0263221590412643
9,PO,Arndt,-1.038620818343171,-0.38370070069682366,0.062765052551201,0.0859723770868766,-1.1505192877086265,-0.945222935959422,-0.530145247444461,-0.2470881709883481,1.0292845979936505
10,PiS,Ast,1.231998038241784,-0.5139893140486474,0.03298648277058448,0.050824501817094844,1.1794075310721324,1.2876468205034834,-0.5984633978352639,-0.43053623402102725,1.006130601675295
11,PO,Augustyn,-1.0540852490574215,-0.3180322495703034,0.06186861955335755,0.08574903078475457,-1.161875976326271,-0.9567909418247561,-0.46610499811646733,-0.1840874220184306,1.0134262276983905
12,PO,Aziewicz,-0.9149662157177212,-0.25262736366061506,0.0417219592836984,0.06487758087823386,-0.9852832034072061,-0.848744317029016,-0.3637906318888324,-0.1507504814652639,1.0069181824382727
13,PiS,Babalski,1.2440009142574155,-0.4576839200751643,0.03382275182465862,0.04554903823148584,1.1906854818540848,1.300933795146582,-0.534044334738114,-0.38368789128217085,1.0050300871336217
14,PiS,Babinetz,1.5003361022683235,-0.7168778999669355,0.06263450615903407,0.07485055543409284,1.3995707395810217,1.6052534004683001,-0.8442258056638867,-0.5969698095614231,1.0135009670730253
15,SLD,Balicki,0.1473303393202714,1.6293221821252932,0.011197682143946864,0.04006395263566024,0.1288673398410357,0.16557738268974084,1.564417006556762,1.6958314707687607,1.0147711490382674
16,SLD,Bańkowska,0.4119343798078633,3.2999430400926286,0.022916120097250033,0.11024331440619506,0.3749602925175076,0.4499326196371073,3.1195788802282807,3.4860467563085016,1.020021413750872
17,PiS,Bartuś,1.4680335484562241,-0.6917778011531223,0.05879768499087834,0.07353169234550411,1.3747424851260324,1.5671430946127216,-0.8176617946559291,-0.5753002335688798,1.0041385082530978
18,PiS,Bąk,1.484045082000655,-0.6769180712910536,0.06394609265077263,0.07566501667667073,1.3856783091758649,1.5966772507290004,-0.8040138612972683,-0.5553345405253027,1.0221392752263057
19,PiS,Bętkowski,1.2598610103483,-0.5347955911958636,0.03392903791356928,0.0511991878746509,1.205359663952734,1.3172938708177102,-0.6190068850612396,-0.4516802624850953,1.0071141916905053
20,PO,Biernacki,-0.9327473609586472,-0.32934528458415596,0.04559713289585491,0.06972696861150131,-1.0117534774297725,-0.862230654601827,-0.4456570823411461,-0.21671260997370645,1.0052377026514376
21,PO,Biernat,-0.8344413951741748,-0.27567680210068596,0.03488410373344463,0.05882094423377151,-0.8932117923840205,-0.7774907979438901,-0.37411462626363684,-0.1812111606937035,1.0114943088110369
22,PiS,Błaszczak,1.3987012467668474,-0.5722729594011914,0.04996906086971413,0.06307815523410579,1.3200274211983,1.4829029367978366,-0.6808512074429822,-0.47306902690451624,1.022893119991214
23,PiS,Błądek,1.3581206520965912,-0.5979069035270602,0.04461831304234251,0.05935655369970037,1.286141290336565,1.4329414792693853,-0.6975588747771795,-0.5025641592617547,1.0047023409460147
24,SLD,Błochowiak,0.2706438288491996,2.424379069824857,0.02067844632759789,0.08816681002900519,0.23646657839851146,0.3045801731322131,2.281969435822827,2.5734615612378793,1.0041107358323003
25,PiS,Bogucki,1.2329407135701216,-0.4789006356851067,0.031619324744017484,0.046337526203089806,1.1814040237285415,1.2859372064943617,-0.5560969113166528,-0.4037308735251617,1.0114927727875118
26,PO,Bojko,-0.9790503492422638,-0.26020005295258275,0.05096460958100008,0.06984432670992433,-1.0669011245204372,-0.8986337133251627,-0.3790069978476887,-0.149060181765516,1.0140780025454448
27,SDPL,Borowski,0.01987717357964998,1.163927953190079,0.012031454571994171,0.037868037236588194,0.0001667693480182552,0.03966756643811232,1.1019107868422504,1.2265102841857447,1.013918332689863
28,PO,Brejza,-0.949669445078273,-0.30509922315593346,0.04579854816162212,0.06826562746651199,-1.0278376773345683,-0.8772220574150037,-0.4188813246561298,-0.19533659589806263,1.0110673614613286
29,PO,Brodniak,-1.018090450355345,-0.24280737853391632,0.056517892071048056,0.07383836983909936,-1.1155162940642867,-0.9306247817927104,-0.3682215104165872,-0.12455541588279719,1.0095716704630993
30,PiS,Brudziński,1.3415029982360664,-0.42576750110398814,0.044195135835345394,0.04930800068075745,1.2709089616858364,1.4166062845595668,-0.5089313130237436,-0.3468076374929849,1.0126390583224167
31,PO,Brzezinka,-0.9030628952412313,-0.28835168572494185,0.040660916053048224,0.06523695009683328,-0.9722367239199747,-0.8384520006235091,-0.3981080833125177,-0.18211781421450934,1.0095640085575706
32,PO,Bublewicz,-1.0159159459172307,-0.2610498147557441,0.05363678793544686,0.0761434045465962,-1.1086111941517691,-0.9326691189792762,-0.3931274111674331,-0.14068975145865845,1.0157014230022328
33,PO,Budnik,-0.9322773350584553,-0.3547700732056218,0.04758147087949871,0.0724389870877811,-1.0148906762473306,-0.8584296186980988,-0.4770656752699077,-0.23820888222079703,1.0074723405768498
34,PO,Bukiewicz,-0.9131378123919232,-0.23730744863504696,0.04176218600188392,0.06461147286582808,-0.9827970668461126,-0.8446699938423495,-0.3470472785793248,-0.1337475783365122,1.015953995213485
35,PO,Buła,-1.1360449098427419,-0.4281861782259037,0.07559842807739772,0.09495675558561717,-1.2656365086026735,-1.0175418779525154,-0.5823290172072466,-0.26896362022320375,1.0591531920507362
36,PSL,Bury,-0.4797681504506981,0.18201427514880134,0.017740840050305885,0.03220505446469379,-0.5091099194867709,-0.4508185721487277,0.129565093275595,0.2352468993600327,1.002640559379662
37,PiS,Bury,1.2238502938118505,-0.3421541466812005,0.04713564929070983,0.06781018415202729,1.1488722405549903,1.303621685920275,-0.455358229266563,-0.23270748567578536,1.0146687610164922
38,PO,Butryn,-0.9466558489637186,-0.3276066698050583,0.0465580922981495,0.0757490842291556,-1.0243851367152093,-0.8731621693189848,-0.45580726119256887,-0.20810058265537032,1.0236940271396542
39,PO,Cebula,-1.0554891752005673,-0.33617102839208884,0.07087787250377924,0.08732896259275463,-1.1774548282527795,-0.9438409287013823,-0.483514266703971,-0.19589351811006916,1.0130660230192927
40,niez.,Celiński,-0.07061550514088344,1.0846356201969154,0.010923873726374803,0.032148143825915555,-0.08865403919242591,-0.052666097833634386,1.03233041281615,1.1378901202997158,1.011903326636928
41,niez.,Chlebowski,-0.9023253259740796,-0.20598653901873637,0.04623661234920163,0.06416614159099791,-0.9828475775679344,-0.8312302751505473,-0.31356609436366595,-0.10346948735438141,1.0040878113891767
42,PiS,Chłopek,1.4179866099377396,-0.6267565012839112,0.05158862353375549,0.06442338812911175,1.334906706800682,1.503470337266603,-0.735003169616637,-0.5219561130198773,1.006238411301232
43,PO,Chmielewski,-0.9381094030025199,-0.23344770801146053,0.04727348943614204,0.06871614386228048,-1.0191131993874318,-0.8650733589207523,-0.35143729094322934,-0.12525698166246918,1.0129047201541055
44,PiS,Chmielowiec,1.2184332623570449,-0.3426849436706828,0.03244742582142036,0.041941180118314846,1.1660748414843358,1.273114174142356,-0.41365045942514517,-0.2760530209514307,1.0130971984780712
45,PO,Chwierut,-0.9902726766308508,-0.21593063830568934,0.05695661783741047,0.07536647718595309,-1.0848729987532477,-0.9004295179772591,-0.34688495926279184,-0.09850687270506676,1.010768171984687
46,PO,Cichoń,-0.9774298406581589,-0.2929433195018086,0.05223085644426789,0.07638791513214231,-1.0676773221453468,-0.8964774935921418,-0.42445597357264975,-0.17380231041392444,1.0136029363801913
47,PO,Cieślik,-0.9187149856722984,-0.2267181584416676,0.04191661664015403,0.062219879758420735,-0.9901681753421213,-0.8533098027022998,-0.33125187628132113,-0.12692696440029266,1.0076593607253648
48,niez.,Cybulski,1.1479138591490117,-0.4301873687480424,0.025843773144789473,0.0406369165650644,1.1061329902148835,1.1913923395192325,-0.49799238798930184,-0.36435577626875254,1.0091730479793997
49,PiS,Cymański,1.1041802839060029,-0.37963154284381034,0.04568259203911607,0.05662921804630477,1.0338601697171295,1.1833106162180287,-0.47435699414971544,-0.2892389375527924,1.0042164821685984
50,PiS,Czarnecki,1.2411484163060067,-0.517974220699113,0.03432198088691922,0.05101343678950199,1.186595956329637,1.2991363341585764,-0.6036503284179913,-0.4364941022239253,1.0060781915411652
51,PiS,Czartoryski,1.319439817659082,-0.6136056093769455,0.04156193503258518,0.06176735371271887,1.2538829440462114,1.3901477186953342,-0.7168279670334974,-0.5141521483399042,1.0070216711494002
52,PO,Czechyra,-0.9917150898528471,-0.22320817065475776,0.049423281874902796,0.06536628539274446,-1.0762885626405556,-0.9145218904946347,-0.3336848825144312,-0.11871870291047054,1.0224521652424674
53,PO,Czerwiński,-1.005233662127745,-0.45987490957437155,0.05556066158603076,0.08114596044444254,-1.0978083764579107,-0.9188656640549088,-0.5935320494914358,-0.32498938779192843,1.0145986809315868
54,PiS,Czesak,1.4593283976206926,-0.6516782742436934,0.057837964931724425,0.07131147825450762,1.3683094269599951,1.5585324333227075,-0.772966784730719,-0.538711771971814,1.0131881434345786
55,PO,Czucha,-0.9874963180638104,-0.24586844179193168,0.06384047835279702,0.09040414028508761,-1.0984309466232605,-0.8889248402696697,-0.4026779535078454,-0.10760481091534096,1.0179596584921558
56,PO,Czuma,-0.8329894094846272,-0.2552011886821402,0.03481443384260354,0.05594532671840708,-0.8923381824246451,-0.7774910311427422,-0.3483419921912454,-0.16396398002794693,1.005533722431267
57,SLD,Czykwin,0.36233495458497805,2.631904203060965,0.018580525006718838,0.07846413670329128,0.33185280627271757,0.3931054922879833,2.503119883263857,2.7594096450398475,1.0073779959667415
58,PiS,Ćwierz,1.3899021170653572,-0.6220704415036704,0.05019825339573405,0.0659367983218767,1.3090283933531248,1.474565594370373,-0.7331474176262917,-0.5159834749808422,1.0160594509438812
59,PJN,Dąbkowska-Cichocka,0.7387649184254277,-0.3140127103354242,0.01386935526342758,0.034532966891052785,0.7160360044540285,0.76180553436079,-0.3691605714223277,-0.25540738162112986,1.210803864010941
60,PO,Dąbrowska,-0.9824814243281658,-0.2958495491663412,0.04661409238711434,0.07086242039982447,-1.060803879592358,-0.9076382033110547,-0.41462236395701635,-0.18257098826060703,1.0084542196593838
61,PSL,Deptuła,-0.42187444552073267,0.14110315978566484,0.01740748738186434,0.03555053490843893,-0.4509160121246704,-0.3936748976776127,0.08254125645677345,0.19956108924634652,1.0051985113950739
62,PiS,Dera,1.2626952242828273,-0.5484845675138271,0.03469175657637885,0.052332212939965164,1.207467169431509,1.3221063322253706,-0.6362372396679782,-0.4643302715285522,1.0062835546941313
63,PiS,Dolata,1.2951870652836417,-0.5304241513317535,0.037889743425914016,0.05369365818503033,1.2351860555457317,1.3589371231347032,-0.6228837824033608,-0.44481973730578295,1.0063247442262302
64,PO,Dolniak,-1.0051393974897602,-0.295754061780806,0.07257144669068137,0.09875947903916284,-1.1258869729529708,-0.8919510930662884,-0.4645117661241856,-0.14015915889249234,1.0174333668851911
65,niez.,Dorn,0.7799229724912534,-0.26745333152355616,0.014543201824449816,0.030073572713500297,0.7560692956566379,0.8038684145928521,-0.3182520390667748,-0.2190661152027719,1.102128980114472
66,PiS,Drab,1.2517757430932384,-0.4362321155518697,0.033302293541238696,0.045935665308142984,1.1985907829734512,1.3086975435438586,-0.5135414813680796,-0.3627159089115818,1.01552694674551
67,PO,Drozd,-1.143985393557428,-0.32479600548923576,0.07875062676966951,0.09514135009430043,-1.2840498875605848,-1.0232304574449413,-0.49049555299070585,-0.17755943702383464,1.0190085097034927
68,PO,Drzewiecki,-0.7974979342906081,-0.34540942548369374,0.039172428289143246,0.06591451342030762,-0.8646307532334254,-0.7349069794585784,-0.4562281784287274,-0.23879094969390693,1.0280084615379905
69,PJN,Dudziński,0.706301793578931,-0.37663277705525533,0.01399444931323199,0.03268243510957754,0.6831599665704716,0.7292791879224205,-0.4304384883989494,-0.3226097658838509,1.111588522095899
