mp_id,first_name,last_name,club,x_mean,x_sd,x_lo90,x_hi90,rhat
515,Wojciech,Sokołowski,PO,-1.371719701848935,0.18107416880868077,-1.67096294864312,-1.0776729314483384,1.0254015199975106
504,Klaudiusz,Balcerzak,PO,-1.2920774529417172,0.16625283628627271,-1.5796694152324753,-1.0370712434012022,1.1038736056622962
503,Jerzy,Borowczak,PO,-1.2597481327682816,0.14933282945665896,-1.5263698626103597,-1.0200923425222113,1.0272754621822353
511,Dorota,Rutkowska,PO,-1.254484366085156,0.15703863990697314,-1.5295705045525931,-1.0215119268182002,1.0352089610554391
484,Piotr,Cieśliński,PO,-1.2026538448208102,0.11393123351107975,-1.3974932666703699,-1.0237603078407003,1.031412793281485
514,Robert,Kropiwnicki,PO,-1.1844400272331483,0.12330798111914962,-1.3924440550184196,-0.982379372950473,1.025321549366728
490,Paweł,Orłowski,PO,-1.1827322565809866,0.11366886814659687,-1.3814988460977942,-0.9989783603351253,1.022148536242889
519,Mirosław,Pluta,PO,-1.1681213975152203,0.19446393503015064,-1.5183517583800763,-0.8850008151634856,1.0179996734548946
67,Ewa,Drozd,PO,-1.1517379791219529,0.0673008975234423,-1.2665414749018442,-1.0449672432956125,1.0438973348277234
321,Tadeusz,Ross,PO,-1.1506318082260865,0.06284907138611834,-1.26398964603723,-1.0490592553212579,1.0434887805315851
275,Konstanty,Oświęcimski,PO,-1.1461937449868387,0.0825416821315507,-1.3015735348794633,-1.0195107337170968,1.0292695800133158
35,Andrzej,Buła,PO,-1.1449043909785228,0.06869786452242609,-1.262673436977694,-1.0321093860211226,1.0703001306568793
428,Marek,Wójcik,PO,-1.1428275887848045,0.07237249553383426,-1.2662948034711266,-1.0204051612652016,1.0271452401030774
376,Grzegorz,Sztolcman,PO,-1.1425651498519283,0.06766012402931303,-1.257572673053136,-1.035528252816938,1.0158078492666738
198,Jan,Kuriata,PO,-1.1370433663405772,0.07217729257503404,-1.250004719851935,-1.0174917451467373,1.033748791654429
451,Jerzy,Ziętek,PO,-1.1297686745528355,0.06214902947565621,-1.2400590518128136,-1.03470701981603,1.0206751089378985
510,Beata,Rusinowska,PO,-1.129145737682588,0.13894796594551076,-1.3764037312778192,-0.9220091153218352,1.0624676973840073
191,Marek,Krząkała,PO,-1.1236745990762567,0.060687540321056874,-1.2181102314032346,-1.0179621898553728,1.0401417389427958
431,Adam,Wykręt,PO,-1.1206752097485317,0.06820226597502689,-1.2485131783979864,-1.020563667926209,1.040620690030575
180,Jacek,Kozaczyński,PO,-1.1196511345094766,0.0685193049103669,-1.234868041711598,-1.0124523120819335,1.0224100340613538
322,Grzegorz,Roszak,PO,-1.1140146636206074,0.0683922185752159,-1.2269120477407784,-1.001321443354636,1.0405138102863054
183,Agnieszka,Kozłowska-Rajewicz,PO,-1.1098136383938186,0.06508043381346387,-1.2127813658614055,-0.9955216511334727,1.0244329097344087
424,Marek,Wojtkowski,PO,-1.109630263844642,0.06665668963677134,-1.2232929804812138,-1.0064867146502825,1.006781747872857
367,Miron,Sycz,PO,-1.107813922413377,0.07178108829838685,-1.2295636662123712,-0.9963008401366571,1.0636157081057174
486,Piotr,Ołowski,PO,-1.1053520396872984,0.08750448308919012,-1.2563462468865643,-0.9725049903776157,1.0259831857293795
516,Krystyna,Kłosin,PO,-1.101690560412891,0.1339335771755623,-1.3363271463649133,-0.9086046547440566,1.0293810042997436
517,Jarosław,Wojciechowski,PO,-1.1013471764888603,0.13101999275821807,-1.3241073308237787,-0.8968347800219724,1.0374528428963665
205,Izabela,Leszczyna,PO,-1.1001774521150047,0.07350856989370631,-1.2281265358952225,-0.9917901565388464,1.0282673183792679
478,Agnieszka,Pomaska,PO,-1.098736511198127,0.09566180748988372,-1.2737089198001383,-0.958559364187807,1.0324970213917255
479,Marek,Rząsa,PO,-1.0972522745303237,0.08326879158836377,-1.2449865727899048,-0.9698903147252111,1.0518512112787164
11,Urszula,Augustyn,PO,-1.0951655808288947,0.06378359440709995,-1.2009160265012764,-0.9873606657094853,1.0446980086199167
169,Zbigniew,Konwiński,PO,-1.0944184092034328,0.06416636519813884,-1.203646821066503,-0.9898493249283077,1.0268673868250986
444,Hanna,Zdanowska,PO,-1.0934556867448975,0.08721837506765556,-1.2439747422784966,-0.9545666336263636,1.046538447904081
449,Marek,Zieliński,PO,-1.0932332697018794,0.06336982534230476,-1.1943813550077365,-0.9937083370851573,1.066819966372866
397,Łukasz,Tusk,PO,-1.0917635581071778,0.06639523455570212,-1.2078475803177,-0.9868321506869173,1.047641712528066
468,Leszek,Jastrzębski,PO,-1.091393983162364,0.08683709787981499,-1.2417820005841709,-0.9647669018758004,1.0499214909285413
171,Domicela,Kopaczewska,PO,-1.0882082709957592,0.06334877801610582,-1.1943579306142953,-0.984387460398063,1.0691032497638826
330,Andrzej,Ryszka,PO,-1.0835107240495379,0.06826541218230354,-1.2058073276715355,-0.9808460956037598,1.027128839716527
266,Danuta,Olejniczak,PO,-1.0831097510751413,0.06193119825516642,-1.1872539201211856,-0.9822728206379022,1.0185561250547253
108,Mariusz,Grad,PO,-1.0807359203520526,0.06433296028861973,-1.1849832690424835,-0.9794646415926439,1.0691856859602484
157,Józef,Klim,PO,-1.0791275238067815,0.061104463846399865,-1.1781365374870492,-0.9720288508539792,1.0258001083375696
39,Marek,Cebula,PO,-1.0765294909044607,0.07919567862285598,-1.2147029413847736,-0.9530986862019489,1.0336552253831595
242,Aldona,Młyńczak,PO,-1.0728540474760437,0.059817252406437954,-1.1808191466109677,-0.9804563166923069,1.032735535879892
345,Witold,Sitarz,PO,-1.0693731487527984,0.06479884664961462,-1.186019989567152,-0.9720207784672026,1.0399993641615906
399,Robert,Tyszkiewicz,PO,-1.069002896011572,0.06836239369219979,-1.1899063760077995,-0.9661914092117972,1.0395528862138779
144,Andrzej,Kania,PO,-1.06227838824412,0.0585273159816707,-1.1654646055241835,-0.9674754006614582,1.0428211036245643
403,Piotr,Van,PO,-1.0606852481088263,0.06502611696298202,-1.1700838996243683,-0.9622861073675988,1.0195180781039517
384,Iwona,Śledzińska-Katarasińska,PO,-1.0605389868650652,0.0566723080344805,-1.1551923052276005,-0.9713779210251466,1.0199415408580663
450,Wojciech,Ziemniak,PO,-1.058106130041029,0.06619580393235719,-1.1726941924844383,-0.9541524630255728,1.0458908739305492
146,Sebastian,Karpiniuk,PO,-1.0579507641907455,0.0922202767632713,-1.2250079187740563,-0.9193666958189496,1.0285389186910248
271,Andrzej,Orzechowski,PO,-1.0570971803953575,0.05671188886582397,-1.1506325194604687,-0.9655811751092267,1.0158215781876736
251,Tadeusz,Naguszewski,PO,-1.056034767376378,0.056476114811129914,-1.1544670938469026,-0.9649442600298671,1.0236701359777187
494,Wiesław,Suchowiejko,PO,-1.0525369317681277,0.09375461675695808,-1.2186803070962784,-0.9064330107121437,1.0490670740870052
9,Paweł,Arndt,PO,-1.051340137679001,0.057679068012032764,-1.15203882733912,-0.9605038492528467,1.0248274780373368
29,Roman,Brodniak,PO,-1.0496021039451802,0.06121400093790025,-1.1534998954277382,-0.9529891081210415,1.0299033038690777
223,Beata,Małecka-Libera,PO,-1.0491089744146604,0.05860614742451318,-1.1483695242196743,-0.962109145048075,1.0715395505077392
154,Małgorzata,Kidawa-Błońska,PO,-1.0481445471630793,0.06064862428993966,-1.151295853383587,-0.9558719698813027,1.0502032237607988
147,Grzegorz,Karpiński,PO,-1.04728630373969,0.05775075575347202,-1.1431027922073973,-0.9504408656978576,1.019075579417829
260,Tomasz,Nowak,PO,-1.0457261504903175,0.059407419703181974,-1.15015641957846,-0.9516275870785024,1.0059147016787167
381,Bożena,Szydłowska,PO,-1.0453162434777237,0.06504341533742473,-1.165892155231411,-0.9460314073059714,1.0257205376393725
118,Agnieszka,Hanajczyk,PO,-1.0449107863491536,0.06416631441609986,-1.1664797307166925,-0.9554279127870909,1.038317787809453
252,Witold,Namyślak,PO,-1.0445393303457768,0.07187081714134637,-1.1637457217073681,-0.9371749568082683,1.0118095888405088
307,Norbert,Raba,PO,-1.043547206231973,0.06205157194249885,-1.1479025034568135,-0.9418686989386669,1.0143125536205666
255,Sławomir,Neumann,PO,-1.043414418487585,0.057607559826199826,-1.1442133048907959,-0.9557741882255661,1.04989553671041
70,Artur,Dunin,PO,-1.0426830265607931,0.055359525571558314,-1.137414447842495,-0.9557862242812123,1.054436150226485
52,Czesław,Czechyra,PO,-1.0420546035027112,0.05735931661499984,-1.1400253401621625,-0.9567865321226486,1.0274535439300212
119,Jolanta,Hibner,PO,-1.0419203934609613,0.10365235682007576,-1.2313609312728286,-0.8858646415758776,1.0506547093355476
325,Jakub,Rutnicki,PO,-1.0418908904927078,0.06334710771471196,-1.1492011122244585,-0.9401299520415312,1.0620010935769661
110,Rafał,Grupiński,PO,-1.0402669397332605,0.061505521941920445,-1.1500083996923771,-0.9460610546028488,1.037355114123333
462,Roman,Kaczor,PO,-1.038928278084508,0.06381304101567571,-1.1546015197889523,-0.9405773501792234,1.033901282473749
438,Renata,Zaremba,PO,-1.0365465281110173,0.0608456219560288,-1.1398995627943707,-0.9439865111759673,1.0167406010694173
471,Jarosław,Stolarczyk,PO,-1.0355351723145916,0.06372370820469547,-1.1478127055311227,-0.9368879978838113,1.0083213681507237
346,Aleksander,Skorupa,PO,-1.0326392619753832,0.07359774529843015,-1.1672964988897654,-0.922498584872834,1.0405476459705314
350,Bożena,Sławiak,PO,-1.0323437402771858,0.06567068762364686,-1.1409489197414264,-0.9272994147581402,1.0337295573042846
304,Sławomir,Preiss,PO,-1.0317684999135677,0.05602127177346886,-1.1293215308450788,-0.9412266896109703,1.0245666210164028
148,Włodzimierz,Karpiński,PO,-1.0317235068172965,0.06110839159311843,-1.1445305160678927,-0.9385146987808904,1.0312908878676954
286,Sławomir,Piechota,PO,-1.0311540122397032,0.05544704908396395,-1.1234256201947521,-0.9466884686935758,1.0094570164501973
272,Maciej,Orzechowski,PO,-1.0305901660519439,0.055916615679610364,-1.127021668857127,-0.9413037187964469,1.0328472790933305
505,Łukasz,Borowiak,PO,-1.0287316380142781,0.10966884963168146,-1.2276399802384284,-0.8575415804516637,1.0301487719174607
151,Jarosław,Katulski,PO,-1.0283043755590338,0.056408247939151335,-1.1277040172788286,-0.9377640515493544,1.0284895393553581
115,Iwona,Guzowska,PO,-1.027967513125628,0.0625432897541413,-1.1367897015780446,-0.9351049871998799,1.0183036732811077
55,Zdzisław,Czucha,PO,-1.0241320398291482,0.07806444190279091,-1.1600264977704897,-0.9073376575162626,1.0267073414839012
394,Cezary,Tomczyk,PO,-1.0232979027638165,0.053704268908478306,-1.1143218925215457,-0.9393056434000556,1.019023761685822
341,Henryk,Siedlaczek,PO,-1.0230835240930165,0.05210301341692708,-1.1124540103337686,-0.9435833830832376,1.0275921671083232
278,Witold,Pahl,PO,-1.02228343768177,0.060079846548804654,-1.13242668919631,-0.9291155898811129,1.017270949355618
390,Piotr,Tomański,PO,-1.0216776432871388,0.059652403470084006,-1.1265845185105405,-0.9318362204673705,1.0132123236311126
196,Jan,Kulas,PO,-1.01988923386859,0.05216994388065405,-1.1093576378539818,-0.9394454811244133,1.013967091841118
421,Norbert,Wojnarowski,PO,-1.0175120292856354,0.05797604113521275,-1.1181830109725974,-0.9246434804100462,1.013045463383095
327,Sławomir,Rybicki,PO,-1.0152904506507119,0.05481548618408817,-1.1109620408882723,-0.9306137694895348,1.0095814915094172
413,Monika,Wielichowska,PO,-1.0148328291299495,0.05854032322893975,-1.1105135113814795,-0.9211156378191862,1.1021735974892917
433,Jacek,Zacharewicz,PO,-1.0142265983696683,0.05475738214966825,-1.1044011547845147,-0.9282542447284219,1.003936535767291
83,Andrzej,Gałażewski,PO,-1.0107572322208722,0.05543459496871284,-1.1003135008515714,-0.9186937817029293,1.010225894852263
289,Jarosław,Pięta,PO,-1.0093952675071187,0.051775174427428655,-1.0982261688704054,-0.9275756119783007,1.0427111787844312
248,Joanna,Mucha,PO,-1.0056433690929523,0.05387963570081829,-1.0918966315799716,-0.9186415336872192,1.0111616808728807
447,Anna,Zielińska-Głębocka,PO,-0.9995289602441256,0.07415979497162248,-1.1216589392894405,-0.8820769233643273,1.0314622565937552
45,Janusz,Chwierut,PO,-0.9995022813077361,0.05649044603991903,-1.0980046842741145,-0.9103015042980331,1.0240883688816227
32,Beata,Bublewicz,PO,-0.9989305332612259,0.05371116572539365,-1.084639076612892,-0.9097396325725573,1.036095057804482
152,Jan,Kaźmierczak,PO,-0.9981480092969351,0.0524813454551837,-1.091053673686671,-0.919696969753324,1.0403525896978418
117,Andrzej,Halicki,PO,-0.99680416836368,0.054316673682972196,-1.091506051495667,-0.9103554603839265,1.058022278562019
