mp_id,club,last_name,dim1,dim2
270,KO,Okła-Drewnowicz,-0.9002978341650492,-0.08992234983559153
271,Centrum,Okuła,-0.750225973857337,-0.006416612738344389
272,Centrum,Oliwiecka,-0.7399131053487914,-0.01772325503420571
273,Lewica,Olko,-0.7254230460366891,-1.4662731872143628
274,KO,Olszewski,-0.9818749043001351,-0.012453110480455835
275,PSL-TD,Orliński,-0.9955120674082238,0.5148523542518558
276,Polska2050,Osmalak,-0.7611733804997379,0.07454613950985842
277,KO,Osos,-0.9386725555334738,-0.052474699502161035
278,PiS,Osuch,1.1267578751960126,-0.46916980728916813
279,PiS,Ozdoba,1.16797620326283,0.2558722155983813
280,PiS,Pamuła,1.0856435713175252,-0.20665334771799143
281,KO,Papke,-0.948811905871964,-0.09212224522377699
282,PSL-TD,Pasławska,-0.8828890796764185,0.4226788514231492
283,PSL-TD,Paszyk,-0.8571021914754056,0.41045166237530073
284,KO,Pawliczak,-1.002947606952309,0.01847835255078672
285,Konfederacja,Pejo,0.4767373141471109,4.684303861514289
286,Centrum,Petru,-0.7688205253526923,-0.03878773890244856
287,KO,Pępek,-1.0243384340747468,-0.005977985517718785
288,PiS,Piecha,1.0889490044619723,-0.2661828866529501
289,PiS,Piechowiak,1.1131291264659722,-0.05908632608735636
290,PiS,Pieczarka,1.2058048479680243,-0.44771209890548247
291,KO,Piekarska,-0.9332742843417509,-0.0594009688184838
292,Centrum,Pietrykowski,-0.6907212273399516,-0.028583925816590024
293,KO,Pietrzczyk,-1.0207668090667166,-0.006835139840789199
294,PiS,Piontkowski,1.1573862232113388,-0.3041834030983017
295,KO,Plocke,-0.9518495117540937,-0.026747767717247226
296,Konfederacja,Płaczek,0.5790800009108503,4.776504464064276
297,PiS,Płażyński,1.1029785191368346,-0.3220540858874624
298,PiS,Pogoda,1.1815042211731097,-0.41867983150673915
299,PiS,Polaczek,1.172633102753198,-0.5465105657562072
300,KO,Polak,-1.0212249495627825,-0.005381279096526641
301,PiS,Polak,1.0795468692286045,-0.29007768014177043
302,KO,Pomaska,-0.9608024795826762,0.005690680153573331
303,PiS,Porzucek,1.065773509094931,-0.3901918834710017
304,KO,Protas,-0.8954384549356527,-0.4262104077986567
305,PiS,Przydacz,1.1603698797539566,-0.4645081443993618
306,PiS,Puda,1.2230330125614781,-0.5928683777917364
307,PSL-TD,Pyrzyk,-0.9915862290157272,0.5263603748006199
308,KO,Rak,-0.9934521667693754,-0.014604199022779384
309,PSL-TD,Raś,-0.9652310220708464,0.9022028105886204
310,PiS,Rau,1.1732571028065624,-0.5576821432581823
311,PiS,Romanowski,1.0352248853648802,0.5339058824461916
312,Polska2050,Romowicz,-0.637837006928889,-0.04817138876992568
313,KO,Rosa,-0.949710823764549,-0.04626230578512588
314,PSL-TD,Różyński,-0.9526397927827948,0.5524713745908836
315,PiS,Rusecka,1.2201903329653019,-0.6105193072172576
316,KO,Rusiecki,-0.9802302002842374,-0.3294985999523967
317,KO,Rutnicki,-0.8821853860469128,-0.013430411852845747
318,PiS,Rychlik,0.9986295135296249,-0.13820398333222514
319,KO,Rząsa,-0.8399041280636598,-0.0719771580454914
320,PSL-TD,Rzepa,-0.8275926292395459,0.3434940047783107
321,Demokracja,Sachajko,0.7445507746867301,0.9609039040747309
322,PiS,Sałek,1.0667608560006978,-0.03638992936546667
323,KO,Saługa,-0.901520030991305,-0.419208134400264
324,PSL-TD,Samborski,-0.8987775541739063,0.44746575944670647
325,PiS,Sasin,1.1998655117941373,-0.4063629908519562
326,PSL-TD,Sawicki,-0.9133679040280998,0.8667881893167302
327,Polska2050,Schädler,-0.7400171915447152,0.007864924234454609
328,Lewica,Scheuring-Wielgus,-0.8636716582319127,-1.058188809603919
329,PiS,Schmidt,1.0568398277128468,-0.3630429106912358
330,PiS,Schreiber,1.1640251168648883,-0.46040216014640895
331,PiS,Sellin,1.22703035491739,-0.5327834259664938
332,PiS,Semeniuk-Patkowska,1.1443377721257584,-0.12159270948469932
333,PiS,Siarka,0.9808139698723579,-0.052380590185131845
334,KO,Sibińska,-0.9726613278351715,0.03312749643507512
335,PSL-TD,Siekierski,-0.9709553234227002,0.504606568238607
336,KO,Siemaszko,-0.9394222782221974,0.06913396201111717
337,KO,Siemoniak,-0.9376710992531402,0.008072629100636258
338,KO,Sienkiewicz,-0.911184715487747,-0.3790965450589727
339,Lewica,Sikora,-0.7793898552014631,-1.179325633605114
340,Konfederacja_KP,Skalik,0.7131518850952355,5.031747959381004
341,Centrum,Skonieczka,-0.7724162650520782,-0.0027691752797708593
342,KO,Skowrońska,-0.9315135628071599,-0.02135559320701247
343,PiS,Skwarek,1.1365537693651349,-0.1187689126980197
