mp_id,first_name,last_name,club,x_mean,x_sd,x_lo90,x_hi90,rhat
58,Włodzimierz,Czarzasty,Lewica,-0.7714638698170954,0.028913821047757138,-0.8198195419445173,-0.7254412618782392,1.004198957825064
275,Mirosław,Orliński,PSL-TD,-0.7706343156002748,0.024976798429192766,-0.8124084205025306,-0.7297189718761076,1.0037585272477045
391,Wioleta,Tomczak,Polska2050,-0.7701043678854532,0.02582542000427216,-0.8132729336653773,-0.7282051921862712,1.0035766540400717
252,Joanna,Mucha,niez.,-0.7696473457470698,0.026316207882932176,-0.8137330501501885,-0.7275265837343008,1.005125908461049
271,Barbara,Okuła,Centrum,-0.7694725290033017,0.02528369893967997,-0.8114782344382763,-0.7284275825675213,1.0039629700603296
441,Paweł,Zalewski,niez.,-0.7693058523000128,0.030211863682513357,-0.8204051171847025,-0.7206164121752171,1.0019112220918456
76,Agnieszka,Dziemianowicz-Bąk,Lewica,-0.7675732005130057,0.024694080934266605,-0.8092640957201905,-0.7273817730270392,1.0051141029459654
402,Katarzyna,Ueberhan,Lewica,-0.766325957891648,0.02526756593489394,-0.8087988294711363,-0.7255787107316056,1.0058022750280287
276,Łukasz,Osmalak,Polska2050,-0.7662597935694297,0.024491146683419493,-0.8072684548403108,-0.7268561730480511,1.0012325051053057
307,Michał,Pyrzyk,PSL-TD,-0.7643901206854535,0.02546973521716618,-0.8068804594979759,-0.7232714911821417,1.0036814329901038
272,Barbara,Oliwiecka,Centrum,-0.7636026839405893,0.025370180515381428,-0.8060135378517429,-0.7221258667029868,1.0033742796650815
15,Paweł,Bejda,PSL-TD,-0.7627097636988925,0.02539044879847863,-0.8053248019399651,-0.7221390351017676,1.0049126481832524
335,Czesław,Siekierski,PSL-TD,-0.7605801187253454,0.026468895413676207,-0.8045985027647667,-0.7177565923245843,1.0034324381400932
117,Michał,Gramatyka,Polska2050,-0.7589422357306012,0.026057208521581398,-0.802510072021784,-0.7165935829810597,1.0041102299287918
36,Agnieszka,Buczyńska,Polska2050,-0.7582769527864275,0.028168326066767856,-0.805674456033181,-0.7133635612149308,1.0055260297474937
229,Mirosław,Maliszewski,PSL-TD,-0.7578609958663763,0.02671260002373888,-0.8034792315362427,-0.7155413794009716,1.0006876406013578
327,Ewa,Schädler,Polska2050,-0.7572673599327407,0.024277246359616707,-0.7973917626846583,-0.7182823838775417,1.0007823940170066
382,Paweł,Śliz,Polska2050,-0.7558827908441776,0.025168106331172148,-0.7979100196371507,-0.7153778406825563,1.0019957572517821
369,Andrzej,Szejna,Lewica,-0.7555795010619263,0.02497593036116954,-0.7976228785904883,-0.7153227269427154,1.0042385706251107
63,Sławomir,Ćwik,Centrum,-0.7521686762106276,0.024045957226144186,-0.7929364660320636,-0.7138608279239567,1.0051654560136378
162,Dariusz,Klimczak,PSL-TD,-0.7520784758528679,0.023893681116408775,-0.7920002831713787,-0.7132744054404105,1.0024166274035728
160,Marcin,Kierwiński,KO,-0.7498464356592771,0.1179162435425371,-0.9648514386618537,-0.5811839367986009,1.0041584642679595
174,Władysław,Kosiniak-Kamysz,PSL-TD,-0.7491836656576405,0.025647342904960926,-0.7927791818702664,-0.7080374007191698,1.0053499732679108
455,Tomasz,Zimoch,niez.,-0.748569167640047,0.023539188125301584,-0.7879417519548271,-0.7101860203517218,1.003339680446846
183,Stefan,Krajewski,PSL-TD,-0.7474688445958189,0.024045155097260146,-0.7875605618761796,-0.7083157302421828,1.0020511552645566
430,Kamil,Wnuk,Polska2050,-0.7468734886344094,0.0243509083570265,-0.7872128980812033,-0.7068899036084053,1.003823219831324
38,Borys,Budka,KO,-0.744154897390677,0.12011524137923467,-0.9675191232404116,-0.5748587480645225,1.0049333130252953
